07/25/2017                                                                                                              Dynamic List Display                                                                                                                      1


	Order	Activity	Work cntr.	Operation short text	Op. Qty	Actl Start	Act. start	Act.finish	Act.finish	              Move time	             Queue time	Sys.Status	Duration	                  Setup	User field	User field	              Wait time
	160499580	0021	CMA13000	REWORK HUMS TEST T/S	     1	04/15/2017	10:02:09	04/24/2017	09:36:40	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	FCT-714	04/21/2017	                  0.000
	160499580	0022	CMA12000	REWORK HUMS MECHANICAL	     1	04/21/2017	07:26:17	04/24/2017	09:36:40	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046210	04/21/2017	                  0.000
	160499580	0023	CMQ13000	REWORK HUMS INPROCESS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	    0.0	                  0.000	ACC-443	04/21/2017	                  0.000
	160499580	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   75.0	                 12.000	DIS-801	05/08/2017	                  0.000
	160499580	0031	CMA13000	TROUBLESHOOT	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    0.0	                  0.000			                  0.000
	160499580	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                 12.000			                  0.000
	160499580	0050	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   13.2	                 12.000			                  0.000
	160499580	0060	CMQ13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   54.0	                  6.000			                  0.000
	160499580	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	160554359	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	8130558	12/01/2016	                  0.000
	160554359	0100	CMA12000	HUMS MECHANICAL	     1	12/01/2016	13:17:02	12/01/2016	13:17:02	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	QOP-714	12/01/2016	                  0.000
	160554359	0150	CMQ13000	IN-PROCESS INSPECTION	     1	12/01/2016	13:23:26	12/01/2016	13:23:26	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	QOP-714	12/01/2016	                  0.000
	160554359	0200	CMA13000	HUMS TESTING	     1	12/02/2016	13:57:39	12/02/2016	15:32:39	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	12/02/2016	                  0.000
	160554359	0300	HNT11000	BURN-IN - See Long Text.	     1	12/05/2016	13:43:16	12/08/2016	09:46:30	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	DIS-866	12/08/2016	                  0.000
	160554359	0301	CMA13000	Troubleshoot - QN 8081258	     1	12/20/2016	07:21:39	12/21/2016	09:31:57	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	12/21/2016	                  0.000
	160554359	0302	CMA12000	Rework	     1	12/21/2016	12:36:25	12/21/2016	12:36:25	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	QOP -271 	12/21/2016	                  0.000
	160554359	0303	CMA13000	Analysis	     1	12/22/2016	09:11:29	12/22/2016	09:11:29	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	12/22/2016	                  0.000
	160554359	0305	CMA13000	Rework-Coat and Bond	     1	12/22/2016	09:51:41	12/22/2016	11:11:56	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	QOP -271 	12/22/2016	                  0.000
	160554359	0306	CMA12000	IN-PROCESS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    0.0	                  0.000	QOP -271 	12/22/2016	                  0.000
	160554359	0308	CMA13000	Rework-Mech Assembly	     1	12/22/2016	15:26:54	12/22/2016	19:02:00	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	12/22/2016	                  0.000
	160554359	0310	CMQ13000	IN-PROCESS INSPECTION	     1	12/26/2016	05:41:28	12/26/2016	05:41:28	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	ACC -541	12/26/2016	                  0.000
	160554359	0312	HNT11000	ESS-rework	     1	12/27/2016	13:01:37	12/28/2016	12:51:37	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	DIS-49	12/28/2016	                  0.000
	160554359	0314	CMA13000	ESS-Troublshoot Cycles	     1	12/29/2016	15:26:45	01/14/2017	13:41:29	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	01/14/2017	                  0.000
	160554359	0316	CMA12000	ESS-Troublshoot Cycles	     1	02/28/2017	09:01:57	03/04/2017	13:26:17	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	03/04/2017	                  0.000
	160554359	0318	CMA12000	Rework-Mech Assembly	     1	03/06/2017	04:21:22	03/06/2017	04:21:22	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	QOP-714	03/06/2017	                  0.000
	160554359	0320	CMQ13000	IN-PROCESS INSPECTION	     1	03/06/2017	04:31:26	03/06/2017	04:31:26	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	QOP-714	03/06/2017	                  0.000
	160554359	0322	CMA13000	Rework-Mech Assembly	     1	04/21/2017	10:41:28	05/01/2017	09:56:21	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	04/28/2017	                  0.000
	160554359	0324	CMQ13000	IN-PROCESS INSPECTION	     1	05/02/2017	07:36:19	05/02/2017	07:36:19	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	DIS-861	05/02/2017	                  0.000
	160554359	0326	CMA13000	Rework-Mech Assembly	     1	05/02/2017	13:26:23	05/02/2017	13:26:23	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	05/02/2017	                  0.000
	160554359	0328	CMQ13000	IN-PROCESS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	    0.0	                  0.000	ACC-543	05/03/2017	                  0.000
	160554359	0330	CMA13000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    0.0	                  0.000	DIS-801	05/08/2017	                  0.000
	160554359	0331	CMA13000	Rework-Mech Assembly	     1	06/03/2017	12:01:33	07/08/2017	14:06:13	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	07/08/2017	                  0.000
	160554359	0333	CMA13000	Rework	     1	07/10/2017	07:46:32	07/10/2017	08:31:37	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	07/10/2017	                  0.000
	160554359	0335	CMA12000	Rework-Mech Assembly	     1	07/20/2017	10:36:37	07/20/2017	12:37:34	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	QOP-714	07/20/2017	                  0.000
	160554359	0337	CMQ13000	IN-PROCESS INSPECTION	     1	07/20/2017	11:08:05	07/20/2017	12:37:34	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	QOP-714	07/20/2017	                  0.000
	160554359	0339	CMA13000	Test	     1	07/24/2017	07:56:16	07/24/2017	08:46:30	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	07/24/2017	                  0.000
	160554359	0341	CMA13000	Rework-Mech Assembly	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    0.0	                  0.000	0046212	07/24/2017	                  0.000
	160554359	0343	CMQ13000	IN-PROCESS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	    0.0	                  0.000	ACC-350	07/24/2017	                  0.000
	160554359	0345	CMA13000	HUMS PRETEST	     1	07/24/2017	10:01:50	07/24/2017	11:02:01	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046212	07/24/2017	                  0.000
	160554359	0350	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    0.0	                  0.000			                  0.000
	160554359	0400	CMA13000	HUMS TESTING	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 12.000			                  0.000
	160554359	0500	CMQ13000	HUMS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   24.0	                  6.000			                  0.000
	160554359	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	160636232	0010	CMA13000	Rework: Troubleshoot	     0	05/11/2017	12:56:32	05/11/2017	12:56:32	                  0.000	                  0.000	PCNF PRT  REL		                  0.000			                  0.000
	160759624	0010	CMA13000	Rework: Troubleshoot	     0		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL		                  0.000			                  0.000
	160835902	0010	CMA13000	Rework: Troubleshoot	     0	02/02/2017	12:16:53	02/02/2017	12:16:53	                  0.000	                  0.000	PCNF PRT  REL		                  0.000	8058649	02/03/2017	                  0.000
	160835902	0011	CMA11000	Rework: Electrical	     1	03/06/2017	09:21:57	03/06/2017	10:56:25	                  0.000	                  0.000	PCNF REL	    0.0	                  0.000	QOP -271 	03/06/2017	                  0.000
	160835902	0020	MFG01000	PE Note	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL	    0.0	                  0.000	8058649	03/07/2017	                  0.000
	160975136	0005	CMA11000	SHORTAGE	     1	03/03/2017	08:16:51	07/20/2017	07:11:32	                  0.000	                  4.000	PCNF PRT  REL	    0.0	                  0.000	QOP -271 	07/20/2017	                  0.000
	160975136	0010	CMA13000	Rework: Troubleshoot	     0		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL		                  0.000			                  0.000
	160981427	0010	BBA13000	Inspect and Test per ATP	     1	03/06/2017	13:02:07	03/13/2017	10:46:38	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	FCT-424	03/13/2017	                  0.000
	160981427	0015	CMA13000	Rework: Mech	     1	03/17/2017	13:07:02	03/17/2017	13:07:02	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0009018	03/17/2017	                  0.000
	160981427	0020	HNT11000	BURN-IN TEST	     1	03/23/2017	13:02:12	03/24/2017	05:21:31	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	ESS-115	03/25/2017	                  0.000
	160981427	0030	BBQ13000	HUMS FINAL TEST	     1	03/27/2017	06:46:37	04/27/2017	12:01:56	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	FCT-424	04/27/2017	                  0.000
	160981427	0040	CMA13000	HUMS PROGRAMMING	     1	04/27/2017	13:36:35	04/27/2017	13:36:35	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	FCT-424	04/27/2017	                  0.000
	160981427	0200	MFG01000	PE Hold	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000	8058649	06/21/2017	                  0.000
	160981427	0300	BBQ11000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	160981427	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161055660	0001	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	    0.0	                  0.000	0054765	03/24/2017	                  0.000
	161055660	0010	CMA11000	HUMS ASSEMBLY	     1	03/24/2017	08:16:23	03/24/2017	08:16:23	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	QOP-376	03/24/2017	                  0.000
	161055660	0015	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	    4.8	                  4.800	QOP-376	03/24/2017	                  0.000
	161055660	0030	CMA13000	HUMS PRETEST	     1	04/01/2017	08:41:23	04/03/2017	11:36:42	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	DIS-712	04/04/2017	                  0.000
	161055660	0031	CMA13000	REWORK HUMS TEST T/S	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    0.0	                  0.000	0046210	04/04/2017	                  0.000
	161055660	0032	CMA11000	REWORK HUMS ELECTRCIAL	     1	04/04/2017	10:16:29	04/04/2017	12:07:00	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	QOP -271 	04/04/2017	                  0.000
	161055660	0033	CMA11000	SHORTAGE	     1	06/29/2017	05:51:27	06/29/2017	07:41:37	                  0.000	                  4.000	PCNF PRT  REL	    0.0	                  0.000			                  0.000
	161055660	0034	CMA13000	REWORK HUMS TEST T/S	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    0.0	                  0.000			                  0.000
	161055660	0040	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   10.0	               1270.000			                  0.000
	161055660	0045	CMA13000	TROUBLESHOOT	     1		00:00:00		00:00:00	                  0.000	                 24.000	PRT  REL	  180.0	                  0.000			                  4.000
	161055660	0060	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   25.0	                 80.000			                  0.000
	161055660	0065	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   60.0	                 15.000			                  0.000
	161055660	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   10.0	                  3.000			                  0.000
	161055660	0075	CMA13000	BONDING TESTS	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   10.0	                  0.000			                  0.000
	161055660	0080	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   35.0	                  3.000			                  0.000
	161055660	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161137779	0030	CMA11000	HUMS ELECTRICAL ASSY	     1	05/08/2017	12:56:22	05/10/2017	05:56:21	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0069500	05/10/2017	                  0.000
	161137779	0071	CMA13000	HUMS Test	     1	05/10/2017	13:11:44	05/11/2017	03:26:15	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	FCT-406	05/11/2017	                  0.000
